"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"CG4603-PB" 40.6001083767018 -0.0234354112015293 0.734912029738519 -0.0318887298795035 0.974560786323552 0.997954704196808
"CG4603-PC" 0 NA NA NA NA NA
"CG4611-PA" 151.489891310142 -0.907627603494798 0.598155564338936 -1.51737718012852 0.129171482035411 0.468198300425915
"CHMP2B-PA" 91.1973025575935 0.865795273380812 0.482440113778947 1.79461709060437 0.0727147282674832 0.337385450476095
"Gdap1-PA" 0 NA NA NA NA NA
"Gdap1-PC" 15.4211248079488 3.88161677712747 1.7465396748401 2.22246126615066 0.0262521488976478 0.179755236124917
"Gdap1-PB" 0 NA NA NA NA NA
"AlaRS-m-PA" 183.899534660352 -0.383063146180442 0.350677579226767 -1.09235140445843 0.274678674004102 0.668022317328392
"Srp54k-PA" 357.813462939941 -0.183665359516999 0.261095144754404 -0.703442263125044 0.481780176170068 0.850034062758776
"CG4669-PA" 6.94704440853727 0.0603839979338972 1.65164755553625 0.0365598566906678 0.970835951836213 NA
"Fitm-PB" 35.7695123468545 -0.0159117811716862 0.891747257748621 -0.017843375500653 0.985763801613923 0.998049886168363
"Fitm-PA" 5.2626574306503 5.87722074912944 4.79512428828521 1.22566598815548 0.220324394355806 NA
"CG10672-PA" 54.2618791929391 0.592392796696733 0.774817947618281 0.764557401538895 0.444535143454643 0.827300833324216
"Prpk-PA" 84.4474353941281 -1.00578978351417 0.573888435579576 -1.75258764797798 0.0796728130265672 0.35672886656416
"CG10674-PA" 24.3955770387959 -0.226689648136973 0.959540338746461 -0.236248169027599 0.813240103697342 0.970382742547377
"CG15213-PA" 0.523864991667476 0.131936031610587 4.97749998003555 0.0265064856132145 0.978853360646609 NA
"CG32523-PA" 0.4937660432665 -2.42334095077777 4.89080030564193 -0.495489653908431 0.620254523371984 NA
"CG1494-PB" 3.9116093051537 0.761882099011396 1.88452716778419 0.404282894954075 0.686004702316828 NA
"CG1494-PC" 3.9116093051537 0.761882099011396 1.88452716778419 0.404282894954075 0.686004702316828 NA
"Rpt6-PA" 251.521461906169 -0.203675523212945 0.336200751822276 -0.60581519258652 0.544637480035268 0.882475404020183
"CG1486-PA" 74.446861493796 0.345219805867933 0.535657530831157 0.644478581925788 0.519265141952974 0.869684923687154
"CG1486-PB" 74.446861493796 0.345219805867933 0.535657530831157 0.644478581925788 0.519265141952974 0.869684923687154
"fliI-PA" 166.328971588732 -0.226595483704412 0.402163950558767 -0.563440565444962 0.573134920949802 0.896854227480279
"dod-PA" 82.4484529032448 -0.522193759616488 0.592076665799989 -0.881969835630866 0.377793119601026 0.77030545165404
"Sep1-PA" 371.874255386321 -0.00240685166428656 0.259856685521392 -0.00926222721365552 0.992609917572176 0.998117809957244
"slgA-PC" 66.9502192546753 0.242677732610521 0.933009038369565 0.260102231200891 0.794784916896639 0.969461396655466
"slgA-PF" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PG" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PH" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PA" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PD" 0 NA NA NA NA NA
"slgA-PE" 0 NA NA NA NA NA
"slgA-PB" 27.0893439159186 2.46195099349344 1.21616421722669 2.02435736771438 0.0429333949095835 0.245659533664257
"slgA-PI" 27.0893439159186 2.46195099349344 1.21616421722669 2.02435736771438 0.0429333949095835 0.245659533664257
"slgA-PJ" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PK" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PL" 43.1744709843182 -1.27554383392911 1.13360057050952 -1.12521453068411 0.260498137160098 0.650899854654674
"slgA-PM" 27.0893439159186 2.46195099349344 1.21616421722669 2.02435736771438 0.0429333949095835 0.245659533664257
"slgA-PN" 0 NA NA NA NA NA
"mst-PA" 50.0429525155946 -0.899430988941243 0.658915153936744 -1.36501791401748 0.172247419692863 0.532863938754275
"mst-PB" 50.0429525155946 -0.899430988941243 0.658915153936744 -1.36501791401748 0.172247419692863 0.532863938754275
"Cyp6t1-PA" 34.017188646169 -0.671140369004484 0.830104741083852 -0.80850082620681 0.418802330623709 0.801219938853165
"Ir20a-PA" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG10918-PA" 0 NA NA NA NA NA
"whe-PA" 1.14094655605686 1.90499285233935 4.84343921825957 0.393314082513435 0.69408751832329 NA
"whe-PB" 1.14094655605686 1.90499285233935 4.84343921825957 0.393314082513435 0.69408751832329 NA
"lcs-PA" 4.51632508225409 4.13796430103758 2.87250825850944 1.4405404366652 0.149714558252641 NA
"Hlc-PA" 317.739111229667 -0.353383611131438 0.297572377011811 -1.18755515777398 0.235008713508114 0.619060346805006
"Hlc-PB" 317.739111229667 -0.353383611131438 0.297572377011811 -1.18755515777398 0.235008713508114 0.619060346805006
"peng-PA" 1673.36437262593 -1.14548722307713 0.172994251522189 -6.62153344979909 3.55491554567764e-11 1.33949217761134e-08
"tty-PA" 39.9426033112363 -0.312525634172576 2.32186691344494 -0.134601011092787 0.892927342147381 0.982701141163005
"tty-PG" 0 NA NA NA NA NA
"tty-PC" 0.4937660432665 -2.42334095077777 4.89080030564193 -0.495489653908431 0.620254523371984 NA
"tty-PD" 39.9426033112363 -0.312525634172576 2.32186691344494 -0.134601011092787 0.892927342147381 0.982701141163005
"tty-PE" 8.86342304109524 6.62983567717071 4.79090869608195 1.38383678290355 0.166408437330946 0.523714091209644
"tty-PF" 8.86342304109524 6.62983567717071 4.79090869608195 1.38383678290355 0.166408437330946 0.523714091209644
"Dd-PA" 10.0547252007722 -6.7732473717587 4.78999204004283 -1.41404146711236 0.157349727515177 0.513449204168892
"Dd-PB" 31.627638580846 0.228016037584048 2.40409568195554 0.0948448263916747 0.924438081019183 0.989217294406948
"Dd-PC" 0 NA NA NA NA NA
"CG1801-PC" 65.0239504457746 -1.20854045842414 0.682259306545612 -1.77137995309023 0.0764975399357322 0.348339690803969
"CG1718-PB" 219.924916221053 0.847291812644642 0.945301096790744 0.896319506579609 0.370082143827684 0.764159733509772
"CG1718-PC" 46.8283749715625 1.48254799791565 3.5661943010115 0.415722720855435 0.677612913321014 0.938693182865287
"CG1718-PD" 147.528959857138 0.406385799770198 2.22657089922624 0.182516442620992 0.855177451732412 0.978998565993084
"CG32521-PC" 2.71571323796575 -4.88432208587754 4.80417369702698 -1.01668307473982 0.309304219883121 NA
"CG32521-PA" 10.0992722673832 1.6699932659228 1.57834095549501 1.05806876524917 0.290024093202019 0.683861566448816
"CG32521-PB" 10.0992722673832 1.6699932659228 1.57834095549501 1.05806876524917 0.290024093202019 0.683861566448816
"CG32521-PD" 10.0992722673832 1.6699932659228 1.57834095549501 1.05806876524917 0.290024093202019 0.683861566448816
"CG32521-PE" 4.39898557399503 -5.5804450092843 3.62322983976942 -1.54018520934886 0.123515214143006 NA
"CG32521-PF" 2.71571323796575 -4.88432208587754 4.80417369702698 -1.01668307473982 0.309304219883121 NA
"CG32521-PG" 8.9043789870818 -0.104833524232414 1.35533817476239 -0.0773486102468801 0.938346221319936 0.990694112800509
"CG32521-PH" 8.53961174843464 1.16280009209229 2.58680577918412 0.44951194304933 0.653062394589381 NA
"CG32521-PI" 7.85534787686053 -6.4168962040244 3.17977781318155 -2.01803288815452 0.0435878362418552 NA
"CG1722-PA" 3.5113118139966 -0.334622412522628 2.00487147499779 -0.166904670297131 0.867445058332756 NA
"CG11666-PA" 0.553963940068453 2.61833803118128 4.88311271489194 0.536202660896232 0.59181849471394 NA
"Ntf-2-PA" 88.8285054100663 -0.595612236490154 0.516993165165064 -1.15206984661004 0.249292372730367 0.638419874328661
"Ntf-2-PB" 0 NA NA NA NA NA
"Ntf-2-PC" 0 NA NA NA NA NA
"Ntf-2-PE" 88.8285054100663 -0.595612236490154 0.516993165165064 -1.15206984661004 0.249292372730367 0.638419874328661
"Mgstl-PB" 2.65042669362494 -1.39545419262088 2.47821329347887 -0.56308881737212 0.573374405834931 NA
"Mgstl-PA" 35.8267905161375 0.14530660453479 0.779516901542527 0.186405970476399 0.852126410724592 0.978582656990703
"Mgstl-PC" 2.65042669362494 -1.39545419262088 2.47821329347887 -0.56308881737212 0.573374405834931 NA
"Cbs-PA" 103.152145010885 -1.47946055940679 0.506634971433389 -2.92017062150496 0.00349839791952944 0.044462722774435
"Cbs-PB" 103.152145010885 -1.47946055940679 0.506634971433389 -2.92017062150496 0.00349839791952944 0.044462722774435
"Cbs-PC" 103.152145010885 -1.47946055940679 0.506634971433389 -2.92017062150496 0.00349839791952944 0.044462722774435
"bves-PA" 34.1564111064783 0.170549878441049 0.825998374160504 0.206477256828001 0.836418128401802 0.974966273630263
"bves-PB" 34.1564111064783 0.170549878441049 0.825998374160504 0.206477256828001 0.836418128401802 0.974966273630263
"bves-PC" 0 NA NA NA NA NA
"bves-PD" 0 NA NA NA NA NA
"CG15445-PA" 29.9803257429957 -0.251783026933035 0.7942474966867 -0.317008272589311 0.751237325139409 0.961118123020602
"CG15445-PE" 29.9803257429957 -0.251783026933035 0.7942474966867 -0.317008272589311 0.751237325139409 0.961118123020602
"CG15445-PF" 29.9803257429957 -0.251783026933035 0.7942474966867 -0.317008272589311 0.751237325139409 0.961118123020602
"CG15445-PG" 29.9803257429957 -0.251783026933035 0.7942474966867 -0.317008272589311 0.751237325139409 0.961118123020602
"CG15445-PH" 29.9803257429957 -0.251783026933035 0.7942474966867 -0.317008272589311 0.751237325139409 0.961118123020602
"CG14579-PA" 0.553963940068453 2.61833803118128 4.88311271489194 0.536202660896232 0.59181849471394 NA
"CG1724-PA" 0 NA NA NA NA NA
"CG1503-PA" 11.8646465885289 -0.542789514480947 1.25994019289734 -0.430805777560565 0.666609598272244 0.934772652538818
"CG1503-PB" 11.8646465885289 -0.542789514480947 1.25994019289734 -0.430805777560565 0.666609598272244 0.934772652538818
"CG15446-PB" 0 NA NA NA NA NA
"CG15446-PD" 2.47925792672484 4.79570973286357 4.80668045186132 0.997717610082962 0.31841631144454 NA
"CG15446-PC" 6.98946839424737 2.61523594522709 1.85122410004967 1.41270629804188 0.157742099002531 NA
"CG32512-PA" 25.0927817614252 0.82940257919764 1.20074795550582 0.690738281414149 0.489730027528816 0.854360933389394
"CG32512-PD" 25.0927817614252 0.82940257919764 1.20074795550582 0.690738281414149 0.489730027528816 0.854360933389394
"CG32512-PB" 0 NA NA NA NA NA
"CG32512-PC" 0.901548336990851 3.34114731360912 4.84460581915309 0.689663398495692 0.490405888265487 NA
"Stt3A-PA" 324.0246681742 -0.843270797471803 0.272377667730555 -3.09596159074977 0.0019617577109868 0.0285279277422746
"Stt3A-PC" 324.0246681742 -0.843270797471803 0.272377667730555 -3.09596159074977 0.0019617577109868 0.0285279277422746
"CG15449-PA" 3.46624326046113 -0.778508455175325 1.95966635991164 -0.397265815804699 0.691171452704294 NA
"CG1529-PA" 8.10261787163429 -1.28186965279286 2.90024783970524 -0.441986245190389 0.658499159367264 NA
"CG1529-PC" 59.2764304084391 -0.435591433875277 0.804783643289259 -0.541252841689172 0.588333320121159 0.903129751786044
"CG1529-PD" 59.2764304084391 -0.435591433875277 0.804783643289259 -0.541252841689172 0.588333320121159 0.903129751786044
"CG1532-PA" 66.6355984758068 -0.143603850760581 0.562319102677882 -0.255377862990442 0.798431266845155 0.969885600690024
"CG1532-PB" 66.6355984758068 -0.143603850760581 0.562319102677882 -0.255377862990442 0.798431266845155 0.969885600690024
"r-cup-PA" 5.05392604904624 0.0922655606327295 1.79821139621922 0.0513096295723184 0.959078794924351 NA
"CG1304-PA" 0 NA NA NA NA NA
"Ser6-PA" 5.95006626223424 1.31523238616955 1.60271739346198 0.820626513154984 0.41185904086612 NA
"CG11227-PA" 0 NA NA NA NA NA
"CG11227-PB" 0 NA NA NA NA NA
"CG11227-PC" 0 NA NA NA NA NA
"CG15450-PA" 1.2817200785981 3.83931975161049 4.82721008273877 0.795349629662733 0.426410151539945 NA
"CG1314-PA" 0 NA NA NA NA NA
"CG32507-PA" 3.96984594475288 3.92307507805371 2.91715434228456 1.34482945286377 0.178680316545043 NA
"CG15452-PA" 0 NA NA NA NA NA
"CG1324-PA" 0.553963940068453 2.61833803118128 4.88311271489194 0.536202660896232 0.59181849471394 NA
"CG1324-PC" 0.553963940068453 2.61833803118128 4.88311271489194 0.536202660896232 0.59181849471394 NA
"CG1631-PA" 0 NA NA NA NA NA
"l(1)G0004-PA" 46.5452416414455 -1.56349885298196 0.680035522032561 -2.29914291581242 0.0214968252414812 0.159588515234043
"HERC2-PC" 335.049059300902 0.577366585294729 0.32332357488191 1.78572374595822 0.074143998595736 0.341626532660136
"Obp19a-PC" 0 NA NA NA NA NA
"Obp19b-PA" 0.755778408166238 -0.831955922167296 4.87615211542227 -0.170617302839259 0.864524691724491 NA
"Obp19d-PA" 4.66542645611716 1.49209863314025 1.97963589401848 0.753723771956582 0.451015104549257 NA
"Obp19d-PB" 4.66542645611716 1.49209863314025 1.97963589401848 0.753723771956582 0.451015104549257 NA
"cactin-PB" 65.8621383978042 -0.102828969961281 0.65367830379609 -0.157308219293994 0.87500194284925 0.980933193884291
"mal-PA" 38.665547682123 0.0902879928707043 0.708973108382804 0.127350377331878 0.898663089512296 0.984110266170343
"mal-PB" 38.665547682123 0.0902879928707043 0.708973108382804 0.127350377331878 0.898663089512296 0.984110266170343
"CG1695-PC" 6.86021761024053 2.22069827507125 1.60468752439379 1.38388205885141 0.166394571173737 NA
"CG32506-PC" 9.32379944090218 1.31755104869375 1.34013686462554 0.983146634849049 0.325535274927413 0.723254742650406
"CG32506-PD" 9.32379944090218 1.31755104869375 1.34013686462554 0.983146634849049 0.325535274927413 0.723254742650406
"GstT3-PA" 0 NA NA NA NA NA
"GstT3-PC" 0 NA NA NA NA NA
"GstT3-PB" 139.930704820614 0.861682801060246 0.557209609719699 1.54642487500119 0.122001990464063 0.455881748776035
"CG15461-PA" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG1812-PA" 140.271406921885 -0.290862892282025 0.428026326604654 -0.679544397629262 0.496792986547485 0.856494344677087
"Tak1-PA" 146.607991947654 -0.327674882796116 0.428271430074941 -0.76511030105085 0.444205866401679 0.826778778343234
"Tak1-PB" 34.7089197921608 1.14854462986387 1.11684085449185 1.0283870125672 0.303767815280684 0.700475777476835
"RhoGAP19D-PA" 146.577411219322 -1.18086005941664 0.509100205692227 -2.31950418839649 0.0203677142916423 0.153970113031247
"RhoGAP19D-PB" 96.6946879724334 7.63238787808579 1.22555894020931 6.22767916554246 4.73395237553013e-10 1.19804323103715e-07
"RhoGAP19D-PD" 0 NA NA NA NA NA
"RhoGAP19D-PE" 8.11393503291766 6.5041243744157 4.79146936321892 1.35743837252592 0.174641962621419 NA
"RhoGAP19D-PC" 8.11393503291766 6.5041243744157 4.79146936321892 1.35743837252592 0.174641962621419 NA
"CG15456-PA" 4.00370766942741 0.451705333306612 2.15360271510347 0.209744039668389 0.833867451282876 NA
"CG15456-PB" 4.00370766942741 0.451705333306612 2.15360271510347 0.209744039668389 0.833867451282876 NA
"Pp4-19C-PA" 12.2081930494841 -0.453600117990138 1.19632605248079 -0.379160946173095 0.704568350547508 0.944922957516692
"Pp4-19C-PE" 12.2081930494841 -0.453600117990138 1.19632605248079 -0.379160946173095 0.704568350547508 0.944922957516692
"Pp4-19C-PG" 12.2081930494841 -0.453600117990138 1.19632605248079 -0.379160946173095 0.704568350547508 0.944922957516692
"Pp4-19C-PH" 12.2081930494841 -0.453600117990138 1.19632605248079 -0.379160946173095 0.704568350547508 0.944922957516692
"Pp4-19C-PI" 12.2081930494841 -0.453600117990138 1.19632605248079 -0.379160946173095 0.704568350547508 0.944922957516692
"Obp19c-PA" 0 NA NA NA NA NA
"Obp19c-PC" 0 NA NA NA NA NA
"CG15458-PA" 0 NA NA NA NA NA
"CG15459-PA" 0 NA NA NA NA NA
"Syx16-PA" 28.7715599297438 0.106402630033425 0.806757922725693 0.13188916654693 0.895071957614956 0.983210683682249
"jb-PC" 0.965077678831267 -3.39265164790412 4.83919894424042 -0.701077117720492 0.483254889612677 NA
"CG12679-PA" 0 NA NA NA NA NA
"CG1504-PB" 0.225387084247713 1.44010786517425 4.99001825986538 0.288597714512792 0.77288924467403 NA
"CG1504-PC" 0.225387084247713 1.44010786517425 4.99001825986538 0.288597714512792 0.77288924467403 NA
"CG1504-PD" 0.225387084247713 1.44010786517425 4.99001825986538 0.288597714512792 0.77288924467403 NA
"CG1504-PE" 0.225387084247713 1.44010786517425 4.99001825986538 0.288597714512792 0.77288924467403 NA
"Inx6-PA" 0 NA NA NA NA NA
"CG14621-PA" 12.2749172785371 -0.313296979998007 1.16656722296092 -0.268563160211902 0.788265864902318 0.967696773141039
"CG14621-PD" 12.2749172785371 -0.313296979998007 1.16656722296092 -0.268563160211902 0.788265864902318 0.967696773141039
"CG14621-PB" 12.2749172785371 -0.313296979998007 1.16656722296092 -0.268563160211902 0.788265864902318 0.967696773141039
"CG14621-PC" 4.43171152054762 5.62904069133714 4.79706967749246 1.17343317270296 0.240622140968759 NA
"tilB-PA" 6.01156324188065 -1.64230957405307 2.22133194595511 -0.739335504107615 0.459703295314462 NA
"Usp2-PE" 29.3953986695074 0.697168773168946 0.862092720400018 0.808693492789795 0.418691472068724 0.801219938853165
"Usp2-PD" 29.3953986695074 0.697168773168946 0.862092720400018 0.808693492789795 0.418691472068724 0.801219938853165
"Usp2-PA" 29.3953986695074 0.697168773168946 0.862092720400018 0.808693492789795 0.418691472068724 0.801219938853165
"Usp2-PC" 36.1411753212194 1.09761065478857 1.62690945687799 0.674659951202732 0.499891834424161 0.857742370458266
"Usp2-PF" 36.1411753212194 1.09761065478857 1.62690945687799 0.674659951202732 0.499891834424161 0.857742370458266
"Usp2-PG" 36.1411753212194 1.09761065478857 1.62690945687799 0.674659951202732 0.499891834424161 0.857742370458266
"Usp2-PK" 0 NA NA NA NA NA
"Usp2-PH" 5.83920876965585 -2.44409297760603 4.30212906276349 -0.568112425719757 0.569958630960399 NA
"Usp2-PI" 48.389072240117 -9.03992878500909 4.08068690094355 -2.21529585691048 0.0267397640441306 0.182088128165573
"CG14618-PA" 93.3883227592759 -0.773428154875554 0.534429838093058 -1.44720241975127 0.147840239046082 0.49777186125206
"l(1)G0196-PG" 0 NA NA NA NA NA
"l(1)G0196-PH" 0 NA NA NA NA NA
"l(1)G0196-PI" 20.1094504015445 -7.77318013138503 4.70919085731284 -1.65064028341815 0.0988120481569234 0.405581478709463
"l(1)G0196-PJ" 381.381363197646 -0.948287716038351 0.314391849885554 -3.01626049270536 0.0025591330276217 0.0347697593079756
"l(1)G0196-PK" 226.522613336487 0.638063159676302 0.625093414680991 1.02074849085065 0.307373614058622 0.703776205752074
"l(1)G0196-PL" 105.45608476803 2.28540738317037 0.651110785939121 3.51001309227897 0.000448084630725878 0.00946167247644831
"l(1)G0196-PM" 0 NA NA NA NA NA
"l(1)G0196-PN" 0 NA NA NA NA NA
"l(1)G0196-PO" 34.4454733091394 1.3658138349606 2.32661069334102 0.587040126167086 0.557176757854556 0.891020381607267
"l(1)G0196-PP" 0 NA NA NA NA NA
"Cda4-PA" 14.3322910995367 -2.23586118121306 1.761457355139 -1.26932461617081 0.204325310242408 0.576942541293966
"CG12576-PA" 74.6354867395658 0.563959950115543 0.532986514419167 1.05811298195815 0.290003936572398 0.683861566448816
"CG12576-PB" 0 NA NA NA NA NA
"CG12576-PF" 74.6354867395658 0.563959950115543 0.532986514419167 1.05811298195815 0.290003936572398 0.683861566448816
"CG12576-PE" 74.6354867395658 0.563959950115543 0.532986514419167 1.05811298195815 0.290003936572398 0.683861566448816
"CG14613-PA" 22.5583630941616 -0.355368916263866 0.922710956560409 -0.385135684947944 0.700136890609827 0.944699438826733
"CG14613-PB" 22.5583630941616 -0.355368916263866 0.922710956560409 -0.385135684947944 0.700136890609827 0.944699438826733
"CG14615-PA" 7.30184201492381 0.593328707330596 1.58943417977935 0.373295550629825 0.708928487598133 NA
"CG14615-PB" 7.30184201492381 0.593328707330596 1.58943417977935 0.373295550629825 0.708928487598133 NA
"CG15635-PB" 0 NA NA NA NA NA
"CG11929-PA" 1.4555122770593 4.02559904392026 4.82208796545599 0.834824887633418 0.403816310931482 NA
"CG11929-PB" 5.16738379287961 4.33212503820921 2.55374274872655 1.69638270744752 0.0898134264191848 NA
"Elba3-PA" 2.18326841558896 4.61027211154039 4.55542958911337 1.01203893537463 0.311519437448181 NA
"CG3294-PA" 57.765123485928 -1.17250114186445 0.801987955823261 -1.46199345432918 0.143743003598884 0.491392413109409
"CG3294-PB" 0.901548336990851 3.34114731360912 4.84460581915309 0.689663398495692 0.490405888265487 NA
"CG15629-PA" 93.929354587474 1.98129045266393 0.546091448939541 3.6281294213843 0.000285482151460985 0.00667673842782408
"CG15628-PA" 1.73249424709353 4.27590543752423 4.8161610800479 0.887824424153541 0.374635202740392 NA
"CG15628-PB" 1.73249424709353 4.27590543752423 4.8161610800479 0.887824424153541 0.374635202740392 NA
"CG12194-PA" 1.8030966739817 4.3373596053354 4.81485544089169 0.900828624780506 0.367679445468776 NA
"CG12194-PC" 1.8030966739817 4.3373596053354 4.81485544089169 0.900828624780506 0.367679445468776 NA
"CG12194-PB" 26.9190800840172 0.545415597818549 0.940841455817349 0.579710422458716 0.562109913672602 0.894016345773111
"CG11927-PA" 105.75250935175 -0.430852765115936 0.47308635737471 -0.910727520249918 0.362438960014148 0.760525159784355
"Mon1-PA" 82.4460356119521 -0.319525895019782 0.595946795043407 -0.536165137017825 0.591844425723904 0.905694231164483
"smog-PB" 3.65957013910509 0.165638137035379 3.2923845279322 0.0503094749808609 0.959875773389848 NA
"smog-PC" 0.478796438132011 -2.38296473656291 4.89377704390577 -0.486937740559804 0.626302452548309 NA
"smog-PF" 0 NA NA NA NA NA
"smog-PD" 0 NA NA NA NA NA
"smog-PE" 0 NA NA NA NA NA
"CG3008-PA" 272.333000184086 0.631004032914645 0.311441448575396 2.02607596323804 0.0427570008551088 0.245176769191486
"mRpS2-PA" 87.3437000499712 -0.378316786132845 0.610734095740981 -0.619445989295632 0.535622592444575 0.878652982045798
"tank-PB" 26.180097502911 -0.061560812418174 0.853603997359516 -0.0721187021248756 0.942507442835838 0.991526353199471
"tank-PA" 26.180097502911 -0.061560812418174 0.853603997359516 -0.0721187021248756 0.942507442835838 0.991526353199471
"Ir25a-PC" 0 NA NA NA NA NA
"Ir25a-PB" 0 NA NA NA NA NA
"Ir25a-PD" 3.45999208790369 3.72831699899861 3.07526291208908 1.21235715630762 0.225375693623508 NA
"Ir25a-PE" 0 NA NA NA NA NA
"Fnta-PA" 51.8890466749797 0.239492262343783 0.700252518819594 0.342008426827928 0.732344550566595 0.955971971526065
"Fnta-PB" 51.8890466749797 0.239492262343783 0.700252518819594 0.342008426827928 0.732344550566595 0.955971971526065
"CG3225-PA" 34.6260577807981 -0.15653259552029 0.753607587547182 -0.207711013141159 0.835454617980329 0.974651762961872
"Clect27-PA" 16.4272506740222 0.0431183837920815 1.36569198800549 0.0315725538194401 0.974812931353318 0.997954704196808
"Clect27-PB" 16.4272506740222 0.0431183837920815 1.36569198800549 0.0315725538194401 0.974812931353318 0.997954704196808
"CG15630-PA" 0.502369054281939 2.4883777053573 4.89227513470922 0.508634047930586 0.611008758735144 NA
"CG15631-PA" 0 NA NA NA NA NA
"CG15631-PB" 0 NA NA NA NA NA
"CG3251-PA" 11.1037140799892 6.95549406904548 2.63285816895013 2.64180355443112 0.00824658716948514 0.0828371635342358
"Bsg25A-PA" 0 NA NA NA NA NA
"bdl-PA" 223.47202640619 0.826398155234112 0.35537148412626 2.32544869846817 0.0200479800687387 0.152641917398084
"Atet-PA" 47.9964011158505 2.07106289314361 0.687289927551098 3.01337588421101 0.00258358697287727 0.0349089533913205
"Atet-PB" 47.9964011158505 2.07106289314361 0.687289927551098 3.01337588421101 0.00258358697287727 0.0349089533913205
"Atet-PC" 4.43102464333452 2.32145312603749 2.67911930829223 0.866498598570165 0.386216794567187 NA
"Atet-PD" 47.9964011158505 2.07106289314361 0.687289927551098 3.01337588421101 0.00258358697287727 0.0349089533913205
"CG15429-PA" 0 NA NA NA NA NA
"CG15429-PB" 0 NA NA NA NA NA
"Traf4-PA" 15.7275152825804 1.700447905379 2.3458502327376 0.724874879755039 0.468528792963474 0.84412774820364
"Traf4-PE" 6.21155148805288 0.914436062953678 4.33177903804022 0.211099424722132 0.832809689121475 NA
"Tps1-PA" 785.603614304191 1.38782353147936 0.502566480161657 2.76147253400774 0.00575413562334405 0.0631270951873358
"l(2)k05819-PA" 221.062045118543 2.10282012392336 0.56122989831369 3.74680702193814 0.000179099761380181 0.00461621726123806
"l(2)k05819-PC" 73.2123665414537 -8.20174013787505 1.60481311470663 -5.11071355456514 3.20944290743233e-07 2.64171426885547e-05
"l(2)k05819-PD" 73.2123665414537 -8.20174013787505 1.60481311470663 -5.11071355456514 3.20944290743233e-07 2.64171426885547e-05
"CG33003-PA" 0 NA NA NA NA NA
"CG33003-PB" 0 NA NA NA NA NA
"Dim1-PA" 50.5718582301158 -1.00146611590513 0.797717759420274 -1.25541409111027 0.209328476646139 0.584330238605347
"CG15432-PA" 16.9031913149212 -0.0113585333972679 1.13198227701832 -0.0100341972024391 0.991994003319795 0.998117809957244
"CG15432-PB" 16.9031913149212 -0.0113585333972679 1.13198227701832 -0.0100341972024391 0.991994003319795 0.998117809957244
"CG15432-PC" 16.9031913149212 -0.0113585333972679 1.13198227701832 -0.0100341972024391 0.991994003319795 0.998117809957244
"Elp3-PA" 166.412544312342 -0.95719883860205 0.494774544915893 -1.93461617708075 0.0530374133860496 0.280593566731312
"ND-B8-PA" 0 NA NA NA NA NA
"CG15435-PA" 33.8427131370852 -0.430843633596923 0.757671035647467 -0.568642079908395 0.569599061774853 0.895675437784882
"CG15435-PB" 33.8427131370852 -0.430843633596923 0.757671035647467 -0.568642079908395 0.569599061774853 0.895675437784882
"CG15436-PA" 42.0132178043153 -0.843509308432463 0.787348984755374 -1.07132837504647 0.284021805618158 0.676899099880128
"FIG4-PA" 48.1947646292645 0.0322521219272583 0.716080921645432 0.045039772674223 0.964075607095812 0.996641654364269
"HP6-PA" 8.38092419038515 4.03884951552378 2.26337820348848 1.78443421841688 0.0743531349591586 NA
"ine-PC" 4.13615334064683 4.0044997476786 2.76576300601204 1.44788246099679 0.147649925574777 NA
"ine-PB" 4.13615334064683 4.0044997476786 2.76576300601204 1.44788246099679 0.147649925574777 NA
"ine-PA" 32.8692689009941 1.94346674251221 1.12058660470441 1.73432980043953 0.0828595828351695 0.366258364586323
"ine-PE" 4.13615334064683 4.0044997476786 2.76576300601204 1.44788246099679 0.147649925574777 NA
"ine-PF" 4.13615334064683 4.0044997476786 2.76576300601204 1.44788246099679 0.147649925574777 NA
"CG15443-PA" 43.0377642302068 0.210183462440383 0.78033081554522 0.269351739356246 0.787659020546281 0.967696773141039
"CG15443-PB" 43.0377642302068 0.210183462440383 0.78033081554522 0.269351739356246 0.787659020546281 0.967696773141039
"mRpL27-PA" 6.1540939669223 -1.04698496846038 1.58251373828436 -0.661596132236703 0.508230086979871 NA
"mRpL27-PB" 6.1540939669223 -1.04698496846038 1.58251373828436 -0.661596132236703 0.508230086979871 NA
"mRpL27-PC" 6.1540939669223 -1.04698496846038 1.58251373828436 -0.661596132236703 0.508230086979871 NA
